concept,instance_id,sense,sentence
radio.NOUN,radio.NOUN.000548,radio%1:10:00::,"A detailed set of plans were produced with a lot of community content, but the Radio Authority (now Ofcom) awarded Thames the licence on 107.8 FM."
radio.NOUN,radio.NOUN.000549,radio%1:10:00::,The Grand Opening The official Radio Broadgreen opening took place on 19 October 1983 with the Lord Lieutenant A. E. Stoddart.
radio.NOUN,radio.NOUN.000550,radio%1:10:00::,WYTN (91.7 FM) is a non-commercial radio station broadcasting a Christian radio format.
radio.NOUN,radio.NOUN.000551,radio%1:10:00::,"Frank Conrad had originally planned to broadcast the election results over 8XK, in cooperation with the American Radio Relay League, but shifted his efforts to help with the Westinghouse broadcast."
radio.NOUN,radio.NOUN.000552,radio%1:10:00::,It began as a commercial classical music station with the call sign CFMW (Radio Fine Music Winnipeg).
radio.NOUN,radio.NOUN.000553,radio%1:10:00::,"CJTR-FM is a Canadian radio station, airing at 91.3 FM in Regina, Saskatchewan."
radio.NOUN,radio.NOUN.000554,radio%1:10:00::,"The station is currently owned by Peach Broadcasting Co., Inc. and features programing from CNN Radio and Westwood One."
radio.NOUN,radio.NOUN.000555,radio%1:10:00::,"Canoe FM, as a not for profit volunteer based community radio station, is the Voice of the Haliburton Highlands."
radio.NOUN,radio.NOUN.000556,radio%1:10:00::,Zodiak Broadcasting Station is a privately owned radio station in Malawi.
radio.NOUN,radio.NOUN.000557,radio%1:10:00::,The station was owned by Cherry Creek Radio.
radio.NOUN,radio.NOUN.000558,radio%1:10:00::,"Since then, the network has been rebranded as The Spirit, later Spirit Radio Network, and launched the media careers of former Austereo CEO Brad March, 101.7 WSFM breakfast presenter Brendan ""Jonesy"" Jones, and Today Network voiceover artist Ben Wasley."
radio.NOUN,radio.NOUN.000559,radio%1:10:00::,KDEB (1470 AM) was a radio station broadcasting an oldies format.
radio.NOUN,radio.NOUN.000560,radio%1:10:00::,KPOA (93.5 FM) is a radio station broadcasting an Hawaiian Adult Contemporary format.
radio.NOUN,radio.NOUN.000561,radio%1:10:00::,XHMA-FM is a radio station on 101.1 FM in Guadalajara.
radio.NOUN,radio.NOUN.000562,radio%1:10:00::,"The station later added an office in a small house across the St. Philip Street from the studio. In 1996, Better Than Ezra, an Alternative rock band from New Orleans, wrote a song titled ""WWOZ"", where they mention this radio station."
radio.NOUN,radio.NOUN.000563,radio%1:10:00::,It airs a Spanish Contemporary & Tropical radio format aimed at Spanish-speaking adults.
radio.NOUN,radio.NOUN.000564,radio%1:10:00::,After complaints from around the country the commission decided to keep using the radio station.
radio.NOUN,radio.NOUN.000565,radio%1:10:00::,"Ten-17 was an Independent Local Radio station, broadcast from studios at the Latton Bush Centre in Harlow."
radio.NOUN,radio.NOUN.000566,radio%1:10:00::,"KAIP (88.9 FM) is a radio station licensed to serve the community of Wapello, Iowa."
radio.NOUN,radio.NOUN.000567,radio%1:10:00::,"KGCR is a Christian radio station broadcasting on 107.7 FM, licensed to Goodland, Kansas, serving Northwestern Kansas. The station 's format consists primarily of Christian contemporary music with some Christian talk and teaching programs."
radio.NOUN,radio.NOUN.000568,radio%1:10:00::,"The new owner became dmg Radio Australia, under the local chairmanship of CEO Paul Thompson, with the national headquarters in Adelaide."
radio.NOUN,radio.NOUN.000569,radio%1:10:00::,WCCC (106.9 FM) is a radio station serving central Connecticut with a Contemporary Christian format.
radio.NOUN,radio.NOUN.000570,radio%1:10:00::,"During the station 's downtime, BBC Radio Oxford simulcasts BBC Radio 5 Live overnight. The station 's local presenters include David Prever (weekday breakfast), Charles Nove (weekday early breakfast), Kat Orman (weekday mornings), Lilley Mitchell (weekday afternoons) and Howard Bentham (weekday drivetime)."
radio.NOUN,radio.NOUN.000571,radio%1:10:00::,It was owned by a group of investors under the name Tomahawk Radio.
radio.NOUN,radio.NOUN.000572,radio%1:10:00::,"KJNT (1490 AM) is a radio station licensed to cover Jackson, Wyoming, United States."
radio.NOUN,radio.NOUN.000573,radio%1:10:00::,"Chaine FM was an FM community radio station based in Larne, Northern Ireland."
radio.NOUN,radio.NOUN.000574,radio%1:10:00::,It often is cited as the oldest commercially licensed campus radio station in the United States.
radio.NOUN,radio.NOUN.000575,radio%1:10:00::,Network affiliation history CBS Radio (1928-200?)
radio.NOUN,radio.NOUN.000576,radio%1:10:00::,"From the fall of 1968 until well into the 1970s, KROY was the number 1 rated radio station in Sacramento."
radio.NOUN,radio.NOUN.000577,radio%1:10:00::,"Both stations are owned by Gleason Radio Group and licensed to Mountain Valley Broadcasting, Inc.."
radio.NOUN,radio.NOUN.000578,radio%1:10:00::,Radio Korea is a division of the Radio Korea Media Group.
radio.NOUN,radio.NOUN.000579,radio%1:10:00::,"From 1981 to 1988, the station served as a repeater station for Wyoming Public Radio."
radio.NOUN,radio.NOUN.000580,radio%1:10:00::,"KRLD-FM (105.3 MHz, ""105.3 The Fan"") is a commercial radio station licensed to Dallas, Texas, and serving the Dallas Worth Metroplex."
radio.NOUN,radio.NOUN.000581,radio%1:10:00::,WMUA (91.1 FM) is a student-run college radio station.
radio.NOUN,radio.NOUN.000582,radio%1:10:00::,DJs Anne (station manager) Bella CuacheraVia VanillaXerxesCholo Dela Cruz (via syndication) (formerly from 97.9 Home Radio) Programs Bangon Ta!
radio.NOUN,radio.NOUN.000583,radio%1:10:00::,"XHECH-FM is a community radio station in Purépero, Michoacán, broadcasting on 105.7 FM."
radio.NOUN,radio.NOUN.000584,radio%1:10:00::,Vision Christian Radio (formerly Vision Radio Network and Vision FM) is a Christian media ministry of Vision Christian Media (United Christian Broadcasters Australia Ltd.).
radio.NOUN,radio.NOUN.000585,radio%1:10:00::,History Radar started broadcasting online before Digital Radio launched in Australia on 11 December 2008.
radio.NOUN,radio.NOUN.000586,radio%1:10:00::,It began broadcasting as Radio Freshstream in 2001.
radio.NOUN,radio.NOUN.000587,radio%1:10:00::,"WBZ-FM is home to the Boston Bruins, New England Patriots, Boston Celtics and New England Revolution radio networks."
radio.NOUN,radio.NOUN.000588,radio%1:10:00::,"WWOV-LP is a Classic Country and Country Gospel formatted broadcast radio station licensed to Martins Ferry, Ohio, serving Bridgeport, Ohio and Wheeling, West Virginia."
radio.NOUN,radio.NOUN.000589,radio%1:10:00::,Cagayan de Oro City. The first FM radio station in the city to air an AM radio format with commentaries and public news since 2007.
radio.NOUN,radio.NOUN.000590,radio%1:10:00::,"It airs a religious radio format. The station was assigned these call letters by the Federal Communications Commission on January 30, 2002."
radio.NOUN,radio.NOUN.000591,radio%1:10:00::,"CBOF-FM is a French-language Canadian radio station located in Ottawa, Ontario."
radio.NOUN,radio.NOUN.000592,radio%1:10:00::,"Rire & Chansons is a French radio station owned by NRJ Group, based at Paris and created in 1981."
radio.NOUN,radio.NOUN.000593,radio%1:10:00::,"In 1984, it joined National Public Radio, becoming the state 's second NPR member."
radio.NOUN,radio.NOUN.000594,radio%1:10:00::,Coverage of the Municipality of Polygyros Coverage of the Municipality of Aristotelis Coverage of the Municipality of Sithonia Coverage of the Municipality of Kassandra Coverage of the Municipality of Nea Propontida Prefecture of Drama In Drama there are 16 licensed radio stations are broadcasting.
radio.NOUN,radio.NOUN.000595,radio%1:10:00::,"In May 1989, Hawaii Broadcasting Company reached a deal to transfer the KPUA broadcast license to Hawaii Radio, Inc.."
radio.NOUN,radio.NOUN.000596,radio%1:10:00::,"WBEE-FM (92.5 MHz) is a commercial FM radio station in Rochester, New York."
radio.NOUN,radio.NOUN.000597,radio%1:10:00::,"In 1971, KCBD radio was spun off to Lew Dee and twenty local businessmen."
radio.NOUN,radio.NOUN.000598,radio%1:10:00::,History KCR Radio has long been considered one of the nation ’ s original college radio stations.
radio.NOUN,radio.NOUN.000599,radio%1:10:00::,WRUM (100.3 FM) is a radio station broadcasting Spanish songs.
radio.NOUN,radio.NOUN.000600,radio%1:10:00::,"History CKWR-FM is a not-for-profit radio station that serves the communities of Kitchener-Waterloo, Cambridge and Guelph."
radio.NOUN,radio.NOUN.000601,radio%1:10:00::,"On November 10, 2014, iHeartMedia Cininnati announced that both WCKY and sister station WSAI have joined the Cleveland Cavaliers Radio Network. Its studios (along with all other iHeartMedia 's Cincinnati stations) are in the Towers of Kenwood building next to I-71 in the Kenwood section of Sycamore Township."
radio.NOUN,radio.NOUN.000602,radio%1:10:00::,"Radio In 1943, aware of the use she had made of radio advertising for the family business, Duhamel took an interest in radio station KOBH (1380 AM) and began buying its stock."
radio.NOUN,radio.NOUN.000603,radio%1:10:00::,"It played soul music on the AM radio dial throughout the eastern United States. """
radio.NOUN,radio.NOUN.000604,radio%1:10:00::,"WTKA is a radio station located in Ann Arbor, Michigan, that broadcasts on 1050 AM."
radio.NOUN,radio.NOUN.000605,radio%1:10:00::,"Sky Sports News Radio was a British online radio station broadcasting sports news, results and information 24 hours a day which lasted for 4 years, from June 2010 to September 2014."
radio.NOUN,radio.NOUN.000606,radio%1:10:00::,"It also became a venue for comments and grievances of the listening public on issues concerning the law enforcers. In 1995, DZMM won the KBP Golden Dove Awards for the Best AM Radio Station."
radio.NOUN,radio.NOUN.000607,radio%1:10:00::,"RefNet, or Reformation Network, is a Christian internet radio station launched as an outreach of Ligonier Ministries in July 2012."
radio.NOUN,radio.NOUN.000608,radio%1:10:00::,"In 1970, Steve Butler (Ned 's son), made WTLS the first All-Country radio station in Central Alabama. Third generation broadcaster Michael Butler (Steve 's son), took over the operation in 1999 after working as Program Director for a Montgomery radio group."
radio.NOUN,radio.NOUN.000609,radio%1:10:00::,"With Capital Gold proving very popular with its London audience, the station management decided to syndicate Tony Blackburn 's Sunday soul show and expand its popular ' Sportstime ' brand to Birmingham station Xtra AM which Capital Radio had purchased in 1993 along with BRMB to forming the Capital Radio Group plc.."
radio.NOUN,radio.NOUN.000610,radio%1:10:00::,KGAR-LP (93.3 FM) is a high school radio station broadcasting a variety music format.
radio.NOUN,radio.NOUN.000611,radio%1:10:00::,"XHPCA-FM is a radio station in Pachuca, Hidalgo, broadcasting on 106.1 FM."
radio.NOUN,radio.NOUN.000612,radio%1:10:00::,Fox FM served Oxfordshire and West Buckinghamshire and was latterly owned by Capital Radio.
radio.NOUN,radio.NOUN.000613,radio%1:10:00::,Setsoto FM Stereo is a South African community radio station based in the Free State.
radio.NOUN,radio.NOUN.000614,radio%1:10:00::,"Win 94.6 FM was a FM radio channel in Mumbai, India that played Hindi songs."
radio.NOUN,radio.NOUN.000615,radio%1:10:00::,"Today, other local radio media exists in Earl Park, Monticello, Kentland, and Winamac, all within the original coverage of WRIN."
radio.NOUN,radio.NOUN.000616,radio%1:10:00::,"An NBC radio affiliate since 1927, WMC switched to CBS Radio News in 1994."
radio.NOUN,radio.NOUN.000617,radio%1:10:00::,"CHST-FM is a Canadian radio station, broadcasting at 102.3 FM in London, Ontario."
